,Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus,Columna
4248,ExPace,"Taiyuan Satellite Launch Center, China",07/12/2019,02:55:00,Kuaizhou 1A,Jilin-1 Gaofen-02B,Active,5.8,Success,
4249,ExPace,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",07/12/2019,08:52:00,Kuaizhou 1A,HEAD-2A/B / SpaceTY 16/17 / Tianqi 4A/B,Active,5.8,Success,
4250,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",11/12/2019,08:54:00,Soyuz 2.1b/Fregat,Cosmos 2544,Active,25,Success,
4251,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",11/12/2019,09:55:00,PSLV-QL,RISAT 2BR1,Active,21,Success,
4252,Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",11/12/2019,17:55:00,New Shepard,NS-12,Active,,Success,
4253,CASC,"LC-3, Xichang Satellite Launch Center, China",16/12/2019,07:22:00,Long March 3B/YZ-1,BeiDou-3 M19 & M20,Active,,Success,
4254,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",17/12/2019,00:10:00,Falcon 9 Block 5,JCSAT-18 / Kacific-1,Active,67,Success,
4255,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",18/12/2019,08:54:00,Soyuz ST-A/Fregat-M,"CSG-1, CHEOPS & Others",Active,30,Success,
4256,CASC,"LC-9, Taiyuan Satellite Launch Center, China",20/12/2019,03:22:00,Long March 4B,"CBERS-4A, ETRSS-1 & Others",Active,64.68,Success,
4257,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",20/12/2019,11:36:00,Atlas V N22,Starliner OFT,Active,,Success,
4258,Roscosmos,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",24/12/2019,12:03:00,Proton-M/DM-3,Elektro-L nâ Â­3,Active,65,Success,
4259,VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",26/12/2019,23:11:00,Rokot/Briz KM,"Gonets-M ???24, 25, 26 [block-15] & Blits-M1",Retired,41.8,Success,
4260,CASC,"LC-101, Wenchang Satellite Launch Center, China",27/12/2019,12:45:00,Long March 5,Shijian-20,Active,,Success,
4261,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",07/01/2020,02:19:00,Falcon 9 Block 5,Starlink V1 L2,Active,67,Success,
4262,CASC,"LC-2, Xichang Satellite Launch Center, China",07/01/2020,15:20:00,Long March 3B/E,TJSW-5,Active,29.15,Success,
4263,CASC,"LC-9, Taiyuan Satellite Launch Center, China",15/01/2020,02:53:00,Long March 2D,Jilin-1 Wideband 01 & ??uSat-7/8,Active,29.75,Success,
4264,ExPace,"Site 95, Jiuquan Satellite Launch Center, China",16/01/2020,03:02:00,Kuaizhou 1A,Yinhe-1,Active,5.8,Success,
4265,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",16/01/2020,21:05:00,Ariane 5 ECA,Eutelsat Konnect BB4A & GSAT-30,Active,200,Success,
4266,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",19/01/2020,15:30:00,Falcon 9 Block 5,Crew Dragon Inflight Abort Test,Active,67,Success,
4267,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",29/01/2020,14:06:00,Falcon 9 Block 5,Starlink V1 L3,Active,67,Success,
4268,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",31/01/2020,02:56:00,Electron/Curie,Birds of a Feather / NROL-151,Active,7.5,Success,
4269,Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",06/02/2020,21:42:00,Soyuz 2.1b/Fregat,OneWeb #2,Active,25,Success,
4270,MHI,"LA-Y1, Tanegashima Space Center, Japan",09/02/2020,01:34:00,H-IIA 202,IGS-Optical 7,Active,90,Success,
4271,ISA,"Imam Khomeini Spaceport, Semnan Space Center, Iran",09/02/2020,15:48:00,Simorgh,Zafar 1,Active,,Failure,
4272,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",10/02/2020,04:03:00,Atlas V 411,Solar Orbiter,Retired,115,Success,
4273,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",15/02/2020,20:21:00,Antares 230+,CRS NG-13,Active,85,Success,
4274,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",17/02/2020,15:05:00,Falcon 9 Block 5,Starlink V1 L4,Active,67,Success,
4275,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",18/02/2020,22:18:00,Ariane 5 ECA,JCSAT-17 & GEO-KOMPSAT 2B,Active,200,Success,
4276,CASC,"LC-3, Xichang Satellite Launch Center, China",19/02/2020,21:07:00,Long March 2D,XJS-C to F,Active,29.75,Success,
4277,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",20/02/2020,08:24:00,Soyuz 2.1a/Fregat-M,Meridian-M nâ Â­19L,Active,23,Success,
4278,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",07/03/2020,04:50:00,Falcon 9 Block 5,CRS-20,Active,67,Success,
4279,CASC,"LC-2, Xichang Satellite Launch Center, China",09/03/2020,11:55:00,Long March 3B/E,Beidou-3 G2,Active,29.15,Success,
4280,CASC,"LC-201, Wenchang Satellite Launch Center, China",16/03/2020,13:34:00,Long March 7A,XJY-6,Active,,Failure,
4281,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",16/03/2020,18:28:00,Soyuz 2.1b/Fregat-M,Cosmos 2545,Active,25,Success,
4282,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",18/03/2020,12:16:00,Falcon 9 Block 5,Starlink V1 L5,Active,67,Success,
4283,Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",21/03/2020,17:06:00,Soyuz 2.1b/Fregat,OneWeb #3,Active,25,Success,
4284,CASC,"LC-3, Xichang Satellite Launch Center, China",24/03/2020,03:43:00,Long March 2C,Yaogan-30-06,Active,30.8,Success,
4285,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",26/03/2020,20:18:00,Atlas V 551,AEHF 6,Active,153,Success,
4286,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",09/04/2020,08:05:00,Soyuz 2.1a,Soyuz MS-16,Active,17.42,Success,
4287,CASC,"LC-2, Xichang Satellite Launch Center, China",09/04/2020,11:46:00,Long March 3B/E,Nusantara Dua,Active,29.15,Failure,
4288,IRGC,"Launch Plateform, Shahrud Missile Test Site",22/04/2020,03:59:00,Qased,Noor 1,Active,,Success,
4289,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",22/04/2020,19:30:00,Falcon 9 Block 5,Starlink V1 L6,Active,67,Success,
4290,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",25/04/2020,01:51:00,Soyuz 2.1a,Progress MS-14,Active,17.42,Success,
4291,CASC,"LC-101, Wenchang Satellite Launch Center, China",05/05/2020,10:00:00,Long March 5B,Test Flight (New Crew Capsule),Active,,Success,New Crew Capsule
4292,ExPace,"Site 95, Jiuquan Satellite Launch Center, China",12/05/2020,01:16:00,Kuaizhou 1A,Xingyun-2 01 (Wuhan) & 02,Active,5.8,Success,Wuhan
4293,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",17/05/2020,13:14:00,Atlas V 501,OTV-6 (USSF-7),Retired,120,Success,USSF-7
4294,MHI,"LA-Y2, Tanegashima Space Center, Japan",20/05/2020,17:31:00,H-IIB,HTV-9,Retired,112.5,Success,
4295,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",22/05/2020,07:31:00,Soyuz 2.1b/Fregat-M,Cosmos 2546,Active,25,Success,
4296,Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",25/05/2020,19:50:00,LauncherOne,Demo Flight,Active,12,Failure,
4297,CASC,"Xichang Satellite Launch Center, China",29/05/2020,20:13:00,Long March 11,XJS-G and XJS-H,Active,5.3,Success,
4298,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",30/05/2020,19:22:00,Falcon 9 Block 5,SpaceX Demo-2,Active,67,Success,
4299,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",31/05/2020,08:53:00,Long March 2D,Gaofen-9-02 & HEAD-4,Active,29.75,Success,
4300,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",04/06/2020,01:25:00,Falcon 9 Block 5,Starlink V1 L7,Active,67,Success,
4301,CASC,"LC-9, Taiyuan Satellite Launch Center, China",10/06/2020,18:31:00,Long March 2C,Haiyang-1D,Active,30.8,Success,
4302,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",13/06/2020,05:12:00,Electron/Curie,Don't stop me now!,Active,7.5,Success,
4303,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",13/06/2020,09:21:00,Falcon 9 Block 5,Starlink V1 L8 & SkySat 16 to 18,Active,67,Success,
4304,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",17/06/2020,07:19:00,Long March 2D,"Gaofen-9 03, Pixing III A & HEAD-5",Active,29.75,Success,
4305,CASC,"LC-2, Xichang Satellite Launch Center, China",23/06/2020,01:43:00,Long March 3B/E,Beidou-3 G3,Active,29.15,Success,
4306,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",30/06/2020,20:10:00,Falcon 9 Block 5,GPS III SV03,Active,67,Success,
4307,CASC,"LC-9, Taiyuan Satellite Launch Center, China",03/07/2020,03:10:00,Long March 4B,Gaofen Duomo & BY-02,Active,64.68,Success,
4308,Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",04/07/2020,21:19:00,Electron/Curie,Pics Or It Didn't Happen,Active,7.5,Failure,
4309,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",04/07/2020,23:44:00,Long March 2D,Shiyan-6 02,Active,29.75,Success,
4310,IAI,"Pad 1, Palmachim Airbase, Israel",06/07/2020,01:00:00,Shavit-2,Ofek-16,Active,,Success,
4311,CASC,"LC-3, Xichang Satellite Launch Center, China",09/07/2020,12:11:00,Long March 3B/E,Apstar-6D,Active,29.15,Success,
4312,ExPace,"Site 95, Jiuquan Satellite Launch Center, China",10/07/2020,04:17:00,Kuaizhou 11,"Jilin-1 02E, CentiSpace-1 S2",Active,28.3,Failure,
4313,Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",15/07/2020,13:46:00,Minotaur IV,NROL-129,Active,46,Success,
4314,JAXA,"LA-Y1, Tanegashima Space Center, Japan",19/07/2020,21:58:00,H-IIA 202,Hope Mars Mission,Active,90,Success,
4315,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",20/07/2020,21:30:00,Falcon 9 Block 5,ANASIS-II,Active,67,Success,
4316,CASC,"LC-101, Wenchang Satellite Launch Center, China",23/07/2020,04:41:00,Long March 5,Tianwen-1,Active,,Success,
4317,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",23/07/2020,14:26:00,Soyuz 2.1a,Progress MS-15,Active,17.42,Success,
4318,CASC,"LC-9, Taiyuan Satellite Launch Center, China",25/07/2020,03:13:00,Long March 4B,"Ziyuan-3 03, Apocalypse-10 & NJU-HKU 1",Active,64.68,Success,
4319,ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",30/07/2020,11:50:00,Atlas V 541,Perseverance,Active,145,Success,
4320,Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",30/07/2020,21:25:00,Proton-M/Briz-M,Ekspress-80 & Ekspress-103,Active,65,Success,
4321,SpaceX,"Pad A, Boca Chica, Texas, USA",04/08/2020,23:57:00,Starship Prototype,150 Meter Hop,Active,,Success,
4322,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",06/08/2020,04:01:00,Long March 2D,Gaofen-9 04 & Q-SAT,Active,29.75,Success,
4323,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",07/08/2020,05:12:00,Falcon 9 Block 5,Starlink V1 L9 & BlackSky,Active,67,Success,
4324,Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",15/08/2020,22:04:00,Ariane 5 ECA,"BSat 4b & Galaxy 30, MEV-2",Active,200,Success,
4325,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",18/08/2020,14:31:00,Falcon 9 Block 5,Starlink V1 L10 & SkySat 19 to 21,Active,67,Success,
4326,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",23/08/2020,02:27:00,Long March 2D,"Gaofen-9 05, Tiantuo-5 & MTS",Active,29.75,Success,
4327,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",30/08/2020,23:18:00,Falcon 9 Block 5,SAOCOM 1B & Rideshares,Active,67,Success,
4328,Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",31/08/2020,03:05:00,Electron/Photon,I Canât Believe Itâs Not Optical,Active,,Success,
4329,Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",03/09/2020,01:51:00,Vega,SSMS nÂ°1 PoC,Active,37,Success,
4330,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",03/09/2020,12:46:00,Falcon 9 Block 5,Starlink V1 L11,Active,67,Success,
4331,CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",04/09/2020,07:30:00,Long March 2F/T,Experimental Spaceplane (CSSHQ),Active,,Success,CSSHQ
4332,CASC,"LC-9, Taiyuan Satellite Launch Center, China",07/09/2020,05:57:00,Long March 4B,Gaofen-11 02,Active,64.68,Success,
4333,Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",12/09/2020,03:19:00,Rocket 3,Rocket 3.1,Active,2.5,Failure,
4334,ExPace,"Site 95, Jiuquan Satellite Launch Center, China",12/09/2020,05:02:00,Kuaizhou 1A,Jilin-1 High Resolution 02C,Active,5.8,Failure,
4335,CASC,"DeBo 3 Barge, Yellow Sea",15/09/2020,01:23:00,Long March 11H,Jilin-1 High Resolution 03,Active,5.3,Success,
4336,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",21/09/2020,05:40:00,Long March 4B,Haiyang 2C,Active,64.68,Success,
4337,CASC,"LC-9, Taiyuan Satellite Launch Center, China",27/09/2020,03:23:00,Long March 4B,Huanjing-2A & 2B,Active,64.68,Success,
4338,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",28/09/2020,11:20:00,Soyuz 2.1b/Fregat,Goniets-M nÂ°27L to 29L & Others,Active,25,Success,
4339,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",03/10/2020,01:16:00,Antares 230+,CRS NG-14,Active,85,Success,
4340,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",06/10/2020,11:29:00,Falcon 9 Block 5,Starlink V1 L12,Active,67,Success,
4341,CASC,"LC-2, Xichang Satellite Launch Center, China",11/10/2020,16:57:00,Long March 3B/E,Gaofen-13,Active,29.15,Success,
4342,Blue Origin,"Launch Site One, West Texas, Texas, USA",13/10/2020,13:38:00,New Shepard,NS-13,Active,,Success,
4343,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",14/10/2020,05:45:00,Soyuz 2.1a,Soyuz MS-17,Active,17.42,Success,
4344,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",18/10/2020,12:25:00,Falcon 9 Block 5,Starlink V1 L13,Active,67,Success,
4345,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",24/10/2020,15:31:00,Falcon 9 Block 5,Starlink V1 L14,Active,67,Success,
4346,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",25/10/2020,19:08:00,Soyuz 2.1b/Fregat-M,Cosmos 2547,Active,25,Success,
4347,CASC,"LC-3, Xichang Satellite Launch Center, China",26/10/2020,15:19:00,Long March 2C,Yaogan-30 07 & Apocalypse-6,Active,30.8,Success,
4348,Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",28/10/2020,21:21:00,Electron/Curie,In Focus,Active,7.5,Success,
4349,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",05/11/2020,23:24:00,Falcon 9 Block 5,GPS III-4,Active,67,Success,
4350,CASC,"LC-16, Taiyuan Satellite Launch Center, China",06/11/2020,03:19:00,Long March 6,ÃuSat 9 to 18 & Others,Active,19,Success,
4351,Galactic Energy,"Site 95, Jiuquan Satellite Launch Center, China",07/11/2020,07:12:00,Ceres-1,I Believe I Can Fly,Active,4.9,Success,
4352,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",07/11/2020,09:41:00,PSLV-DL,EOS-01 & Rideshares,Active,,Success,
4353,CASC,"LC-2, Xichang Satellite Launch Center, China",12/11/2020,15:59:00,Long March 3B/E,Tiantong-1 02,Active,29.15,Success,
4354,ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",13/11/2020,22:32:00,Atlas V 531,NROL-101,Active,140,Success,
4355,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",16/11/2020,00:27:00,Falcon 9 Block 5,SpaceX Crew-1,Active,67,Success,
4356,Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",17/11/2020,01:52:00,Vega,Taranis & Seosat,Active,37,Failure,
4357,Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",20/11/2020,02:20:00,Electron/Curie,Return To Sender,Active,7.5,Success,
4358,SpaceX,"SLC-4E, Vandenberg SFB, California, USA",21/11/2020,17:17:00,Falcon 9 Block 5,Sentinel-6A Michael Freilich,Active,67,Success,
4359,CASC,"LC-101, Wenchang Satellite Launch Center, China",23/11/2020,20:30:00,Long March 5,Chang'e 5,Active,,Success,
4360,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",25/11/2020,02:13:00,Falcon 9 Block 5,Starlink V1 L15,Active,67,Success,
4361,MHI,"LA-Y1, Tanegashima Space Center, Japan",29/11/2020,07:25:00,H-IIA 202,JDRS-1,Active,90,Success,
4362,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",02/12/2020,01:33:00,Soyuz ST-A/Fregat-M,Falcon Eye 2,Active,30,Success,
4363,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",03/12/2020,01:14:00,Soyuz 2.1b/Fregat-M,Goniets-M nÂ°30L to 32L & Cosmos 2548,Active,25,Success,
4364,CASC,"LC-3, Xichang Satellite Launch Center, China",06/12/2020,03:58:00,Long March 3B/E,Gaofen 14,Active,29.15,Success,
4365,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",06/12/2020,16:17:00,Falcon 9 Block 5,CRS SpX-21,Active,67,Success,
4366,CASC,"Xichang Satellite Launch Center, China",09/12/2020,20:14:00,Long March 11,GECAM 1 & 2,Active,5.3,Success,
4367,SpaceX,"Suborbital Pad A, Starbase, Texas, USA",09/12/2020,22:45:00,Starship Prototype,12.5-Kilometer Test Flight,Active,,Partial Failure,
4368,ULA,"SLC-37B, Cape Canaveral SFS, Florida, USA",11/12/2020,01:09:00,Delta IV Heavy,NROL-44,Active,350,Success,
4369,Virgin Galactic,"VMS Eve, Spaceport America, New Mexico, USA",12/12/2020,16:19:00,SpaceShipTwo,VF-02,Active,,Partial Failure,
4370,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",13/12/2020,17:30:00,Falcon 9 Block 5,SXM-7,Active,67,Success,
4371,VKS RF,"Site 35/1, Plesetsk Cosmodrome, Russia",14/12/2020,05:50:00,Angara A5/Briz-M,MGM nÂ°2,Active,100,Success,
4372,Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",15/12/2020,10:09:00,Electron/Curie,The Owlâs Night Begins,Active,7.5,Success,
4373,Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",15/12/2020,20:55:00,Rocket 3,Rocket 3.2,Active,2.5,Failure,
4374,ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",17/12/2020,10:09:00,PSLV-XL,CMS-01,Active,31,Success,
4375,Starsem,"Site 1S, Vostochny Cosmodrome, Russia",18/12/2020,12:26:00,Soyuz 2.1b/Fregat,OneWeb #4,Active,25,Success,
4376,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",19/12/2020,14:00:00,Falcon 9 Block 5,NROL-108,Active,67,Success,
4377,CASC,"LC-201, Wenchang Satellite Launch Center, China",22/12/2020,04:37:00,Long March 8,"XJY-7, Haisi-1 & Others",Active,27,Success,
4378,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",27/12/2020,15:44:00,Long March 4C,Yaogan-33(R) & Weina 2,Active,64.68,Success,R
4379,Arianespace,"ELS, Guiana Space Centre, French Guiana, France",29/12/2020,16:42:00,Soyuz ST-A/Fregat-M,CSO-2,Active,30,Success,
4380,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",08/01/2021,02:15:00,Falcon 9 Block 5,TÃ¼rksat 5A,Active,67,Success,
4381,Blue Origin,"Launch Site One, West Texas, Texas, USA",14/01/2021,17:17:00,New Shepard,NS-14,Active,,Success,
4382,Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",17/01/2021,19:38:00,LauncherOne,ELaNa XX,Active,12,Success,
4383,CASC,"LC-2, Xichang Satellite Launch Center, China",19/01/2021,16:25:00,Long March 3B/E,Tiantong-1 03,Active,29.15,Success,
4384,Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",20/01/2021,07:26:00,Electron/Curie,Another One Leaves The Crust,Active,7.5,Success,
4385,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",20/01/2021,13:02:00,Falcon 9 Block 5,Starlink V1 L16,Active,67,Success,
4386,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",24/01/2021,15:00:00,Falcon 9 Block 5,Transporter 1,Active,67,Success,
4387,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",29/01/2021,04:47:00,Long March 4C,Yaogan-31 02,Active,64.68,Success,
4388,i-Space,"Site 95, Jiuquan Satellite Launch Center, China",01/02/2021,08:15:00,Hyperbola-1,6 Unknown Payloads,Active,,Failure,
4389,ISA,"Launch Platform, Shahrud Missile Test Site, Iran",01/02/2021,,Zoljanah,Demo Flight,Active,,Success,
4390,SpaceX,"Suborbital Pad B, Starbase, Texas, USA",02/02/2021,20:25:00,Starship Prototype,10-Kilometer Test Flight,Active,,Partial Failure,
4391,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",02/02/2021,20:45:00,Soyuz 2.1b,Cosmos 2549,Active,20,Success,
4392,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",04/02/2021,06:19:00,Falcon 9 Block 5,Starlink V1 L18,Active,67,Success,
4393,CASC,"LC-3, Xichang Satellite Launch Center, China",04/02/2021,15:36:00,Long March 3B/E,-TJSÂ 6.00,Active,29.15,Success,
4394,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",15/02/2021,04:45:00,Soyuz 2.1a,Progress MS-16,Active,17.42,Success,
4395,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",16/02/2021,03:59:00,Falcon 9 Block 5,Starlink V1 L19,Active,67,Success,
4396,Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",20/02/2021,17:36:00,Antares 230+,CRS NG-15,Active,85,Success,
4397,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",24/02/2021,02:22:00,Long March 4C,Yaogan-31 03,Active,64.68,Success,
4398,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",28/02/2021,04:54:00,PSLV-DL,AmazÃ´nia 1 & Others,Active,,Success,
4399,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",28/02/2021,06:55:00,Soyuz 2.1b/Fregat-M,Arktika-M nÂ°1,Active,25,Success,
4400,SpaceX,"Suborbital Pad A, Starbase, Texas, USA",03/03/2021,23:14:00,Starship Prototype,10-Kilometer Test Flight,Active,,Partial Failure,
4401,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",04/03/2021,08:24:00,Falcon 9 Block 5,Starlink V1 L17,Active,67,Success,
4402,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",11/03/2021,08:13:00,Falcon 9 Block 5,Starlink V1 L20,Active,67,Success,
4403,CASC,"LC-201, Wenchang Satellite Launch Center, China",11/03/2021,17:51:00,Long March 7A,Shiyan 9,Active,,Success,
4404,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",13/03/2021,02:19:00,Long March 4C,Yaogan-31 04,Active,64.68,Success,
4405,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",14/03/2021,10:01:00,Falcon 9 Block 5,Starlink V1 L21,Active,67,Success,
4406,GK LS,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",22/03/2021,06:07:00,Soyuz 2.1a/Fregat-M,CAS500-1 & Others,Active,23,Success,
4407,Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",22/03/2021,22:30:00,Electron/Photon,They Go Up So Fast,Active,,Success,
4408,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",24/03/2021,08:28:00,Falcon 9 Block 5,Starlink V1 L22,Active,67,Success,
4409,Starsem,"Site 1S, Vostochny Cosmodrome, Russia",25/03/2021,02:47:00,Soyuz 2.1b/Fregat,OneWeb #5,Active,25,Success,
4410,SpaceX,"Suborbital Pad B, Starbase, Texas, USA",30/03/2021,13:00:00,Starship Prototype,10-Kilometer Test Flight,Active,,Failure,
4411,CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",30/03/2021,22:45:00,Long March 4C,Gaofen-12 02,Active,64.68,Success,
4412,SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",07/04/2021,16:34:00,Falcon 9 Block 5,Starlink V1 L23,Active,67,Success,
4413,CASC,"LC-9, Taiyuan Satellite Launch Center, China",08/04/2021,23:01:00,Long March 4B,Shiyan-6 03,Active,64.68,Success,
4414,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",09/04/2021,07:42:00,Soyuz 2.1a,Soyuz MS-18,Active,17.42,Success,
